WOHI1Q,-2.3337634,57.10856274
WOHI1R,-2.33562971,57.09842637
WWEY20,-0.42738546,51.36221511
WWEY2A,-0.42738546,51.35289163
WWEY4A,-0.43298439,51.36571092
WWEY4B,-0.43298439,51.35056047
WYLF40,-4.46235208,53.40758367
WYMO40,-0.0933156,51.88245732
YGAR4A,-4.09655492,52.89610763
YWER4A,-4.1096191,52.97372342
TILB40,0.23888794,51.45301956
WTHU4A,0.18849752,51.4692987
WTHU4B,0.20342801,51.4681361
HACK40,-0.06532092,51.50416305
BLYT4A,-1.54157374,55.08981812
BLYT4B,-1.51731169,55.08981812
STEW4C,-1.81218899,54.96787211
STEW4D,-1.77113012,54.96787211
LITB40,-0.08585035,52.10195709
MEDW40,0.68493652,51.45767133
SUTB4A,0.233289,52.75401504
COAL40,-4.09468861,55.50103037
GARB1S,-4.76656094,56.10000003
GRNA40,-3.05701912,55.24226129
HAKB4B,-2.90398153,55.01284276
COAL10,-4.05549605,55.5052584
CHAS2R,-4.35223967,55.91636073
CHAS2Q,-4.35223967,55.90066926
DALM10,-4.38583329,55.90380806
SANX1Q,-4.38583329,55.90694661
SANX1R,-4.38583329,55.89753021
CATY1Q,-4.39889747,55.90694661
CATY1R,-4.39889747,55.89543736
ELVA2Q,-3.63370953,55.30498768
ELVA2R,-3.63370953,55.29330044
CLYN2Q,-3.6598379,55.29117512
CLYS2R,-3.6598379,55.2805468
GLRB20,-3.33136698,56.20395202
MOSS1Q,-4.96065739,57.77555887
MOSS1R,-4.98678576,57.76361465
ORRI1R,-4.74603151,57.63995963
ORRI1Q,-4.70870527,57.65793576
ANSU10,-5.2142878,56.19945067
MAHI10,-4.78149144,55.13678579
AREC10,-4.80202087,55.10903884
CRYR40,-2.42993827,55.87973743
GLDO1G,-4.58739499,57.21697266
GORW20,-3.91738896,58.14879963
GRIF1S,-3.6896989,56.55631797
GRIF1T,-3.70089677,56.55631797
ABNE10,-3.29030812,56.36348865
DAMC40,0.60655141,51.44255132
BEAU10,-4.48474782,57.55194813
BEAU20,-4.46888417,57.55645389
FOYE20,-4.55846715,57.23768275
ERRO1T,-4.26545616,56.77834597
INVB20,-4.67655089,56.29025007
KNOC20,-4.23186254,57.44414482
KNOC10,-4.22533045,57.45167632
BEAU40,-4.527673,57.55194813
FAUG40,-4.64898328,57.12793866
FAUG20,-4.61538967,57.12793866
TUMB20,-4.41196165,56.81667066
DENN40,-4.02003613,56.10936723
DENN20,-4.00137301,56.10416351
PEHE40,-1.88124253,57.43862074
ROTI400,-2.33662267,57.40143705
KINT40,-2.8367943,57.19776756
BLHI40,-3.14846841,57.53792666
ALYT40,-3.01596025,56.67236646
KINC40,-3.8296723,56.03123757
BONN40,-4.01816981,56.04479139
WISH40,-3.86699854,55.86403115
NEAR20,-4.26265669,55.77700818
BRNX40,-2.22651026,55.82945496
WIMB40,-0.16610177,51.41578826
Connection_bus40,0.24262056,51.4658108
TOTT40,-0.05598936,51.59468561
BRIM40,0.03545993,51.64335394
GWYN40,-3.50120138,53.28279624
