INRU1R,PEHG1R
INRU1R,SFER10
INVE10,KILC1Q
INVE10,PORA1R
INVE10,SLOY10
INVE10,ANSU10
INVR10,KIIN10
INVR10,SLOY10
INVR10,SLOY1T
INVR10,INVB20
INVR20,WIYH20
INVR20,INVB20
INWI1Q,TORN10
INWI1R,TORN10
BESW20,COVE20
BESW20,FECK20
BESW20,HAMH20
IROA10,IROA20_AQUL
IROA10,OLDS10
IROA20_AQUL,IROA20_SWEB
IROA20_AQUL,MELK2A
IROA20_AQUL,MELK2B
IROA20_AQUL,WHSO2A
IROA20_AQUL,WHSO2B
IRON40,LEGA4A
IRON40,PENN4A
IRON40,PENN4B
IRON40,RUGE40
IRON40,SHRE4A
IVER20,IVER4A
IVER20,IVER4B
IVER20,NHYD2A
IVER20,NHYD2B
IVER20,WATS20
IVER20,WWEY20
IVER2A,IVER4B
IVER2A,LALE20_SEP
BICF4A,WALP40_EME
BICF4A,WBUR40
JORD20,NORL2B
JUNA1T,KILW10
JUNA1T,SACO1Q
KAIM20,SMEA20
KAIM20,WHHO2Q
KAIM20,WHHO2R
KAIM20,WISH20
KEAD40,KEAD4A
KEAD40,KEAD4B
KEAD40,KEAD4C
KEAD40,KEAD4D
KEAD40,KILL40
KEAD40,WBUR40
KEAD4B,KILL40
KEAR20,KEAR40
KEAR20,WHGA20
KEAR40,PADI40
BICF4B,SPLN40
BICF4B,WBUR40
KEAR4A,PEWO40
KEIT10,KEIT20
KEIT10,MACD1Q
KEIT20,KINT20
KEMS40,LITT4A
KEMS40,LITT4B
KEOO10,MAYT1T
KIBY20,LISD20
KIBY20,RAIN20
KIBY20,WASF2A
KIBY20,WASF2B
KIER1Q,WIYH10
KIIN10,LOCH10
KIIN10,SFIL1Q
KIIN10,ERRO1T
KILB1Q,WIYH10
BIHI1Q,CHAR10
BIHI1Q,COUA10
BIHI1Q,TEAL10
KILB1R,WIYH10
KILC1Q,LOCN1Q
KILC1Q,TAYN1Q
KILL40,SHBA40
KILS20,KILS40
KILS20,KILT2Q
KILS20,KILT2R
KILS40,STHA40
KILW10,MEAD10
KINB20,KINC20
KINB20,KINT20
KINB20,TEAL20
AIGA1Q,KIOR1Q
BIHI1R,CHAR10
BIHI1R,COUA10
BIHI1R,TEAL10
KINC20,LOAN2Q
KINC20,LOAN2R
KINO40,NFLE40
KINO40,SING40
KINO40,TILB4A
KINO40,DAMC40
KINT10,KINT20
KINT20,PEHE20
KINT20,PERS20
KINT20,TEAL20
KIOR1Q,BEAU10
KIRK20,KIRK2A
KIRK2A,SKLG20
KITW20,OCKH20
KITW20,OLDB20
KNAR20,MONF20
KNAR20,POPP20
LACK20,LACK40
LACK20,TODP20
BIRK20,LISD2A
BIRK20,CAPE20
LACK2A,LACK40
LACK2B,LACK40
LACK2C,LACK40
LACK40,NORT40
LACK40,THTO40
LAGG1Q,MILW1S
LAIR1Q,SHIN10
LALE20_SEP,LALE20_SPN
LALE20_SEP,WWEY2A
LAMB20,LAMB2T
LAMB20,PORD2Q
LAMB20,PORD2R
LAMB20,WIYH20
LAMB2T,LOAN20
LAMB2T,WIYH20
BISW20,FECK20
BISW20,KITW20
BISW20,PENN20
LAND40,LANG40
LEGA40,LEGA4A
LEGA40,LEGA4B
LEGA40,TREU4A
LEGA40,TREU4B
LEGA4B,SHRE4A
LEIB4A,SUND40
LEIB4B,SUND40
LEVE1Q,LEVT1Q
LEVE1R,LEVT1R
LEVT1Q,REDH10
BLHI20,DAAS20
BLHI20,KEIT20
BLHI20,KINT20
BLHI20,PEHE20
BLHI20,FOYE20
LEVT1R,WFIE10
LINM1Q,COAL10
LINM1R,COAL10
LISD20,LISD2A
LITT2A,LITT40
LITT2B,LITT40
BLLA10,WISH10
LITT40,LITT4A
LITT40,LITT4B
LITT40,WTHU4A
LITT40,WTHU4B
LITT4A,ROWD40
LITT4B,ROWD40
LOAN20,LOAN2Q
LOAN20,LOAN2R
LOAN20,MOSM20
LOAN20,WFIE20
LOCL1Q,QUOI1Q
BLYT20,STEW20
BLYT20,TYNE20
BLYT20,TYNE2A
BLYT20,BLYT4A
BLYT20,BLYT4B
LOVE40,NURS40
LOVE40,NURS4A
LUIC1Q,MOSS1S
LUIC1Q,ORRI1S
LUIC1R,MOSS1T
LUIC1R,ORRI1T
LUMB1Q,SFER10
LUMB1Q,STRI1Q
LUMB1R,SFER10
LUMB1R,STRI1R
LUNA1Q,TEAL10
LUNA1R,TEAL10
MACC20,MACC40
BOAG1Q,FAAR1Q
BOAG1Q,GLFA10
MAGA20,PYLE20
MAHI20,MAHI10
MANN40,NURS4A
MAWO40,NURS40
MAYB10,MAYT1T
MELK2A,MELK40_SEP
BOAG1R,FAAR1R
MELK2B,MELK40_SEP
MELK40_SEP,MELK40_SWEB
MELK40_SEP,MITY40
MELK40_SEP,SEAB40
MILC10,TEAL10
MILH2A_EPN,MILH2A_LPN
MILH2B_EPN,MILH2B_LPN
MILW1Q,MILW1S
BOLN40,LOVE40
BOLN40,NINF40
MONF20,MONF40
MONF20,MONF4A
MONF20,POPP20
MONF40,PADI40
MOSH1Q,MOSM10
MOSH1R,MOSM10
MOSM10,MOSM2Q
MOSM20,MOSM2Q
MOSM2Q,MOSM2T
MOSM2T,WFIE20
BONB11,BONN10
BONB11,BRAC1Q
MOSS1S,MOSS1Q
MOSS1T,MOSS1R
MOTA1Q,SHIN10
MOTA1Q,BEAU10
MOTA1R,SHIN10
MOTA1R,BEAU10
MYBS1Q,SHIN10
MYBS1Q,THSO1Q
MYBS1R,THSO1R
NEAR20,WISH20
NEEP20,NEEP4A
NEEP20,PITS20
NEEP20,SHEC20
ALDW20,BRIN20
ALDW20,WMEL20
BONB12,BONN10
BONB12,BRAC1R
NEEP4A,STSB40
NEIL10,NEIL1C
NEIL10,NEIL20
NEIL10,PAIS1Q
NEIL10,PAIS1R
NEIL1C,NEIL4Q
NEIL20,NEIL2C
NEIL20,WIYH20
NEIL2C,NEIL4Q
NEWX20,WIMB20
NFLE40,SING40
NFLE40,WTHU4A
NFLE40,WTHU4B
BONN10,CUMB1Q
BONN10,CUMB1R
BONN10,BONN20
BONN10,STIR1Q
BONN10,STIR1R
NORL2A,SHEC20
NORL2B,PITS20
NORT20,NORT40
NORT20,SALH20
NORT20,SPEN20
NORT40,OSBA40
NORW40,SIZE40
NORW40,WALP40_EME
OCKH20,OCKH2A
OCKH20,WIEN2A
BONN20,LAMB20
BONN20,LOAN20
OCKH2A,WIEN2B
OFFE20,WBOL20
OLDB20,OLDB4A
ORRI1T,ORRI1R
ORRI1T,BEAU10
ORRI1S,ORRI1Q
ORRI1S,BEAU10
OSBA40,THTO40
PADI40,PEWO40
BOTW40,FAWL40
BOTW40,LOVE40
PAIS1Q,PAIS1S
PAIS1R,PAIS1T
PART1R,WIYH10
PEHE10,PEHE20
PEHE10,SFER10
PEHE20,PERS20
BRAC1Q,ERRO10
PELH40,RYEH40
PELH40,RYEH4A
PELH40,SIZE40
PELH40,SUND40
PELH40,WYMO40
PEMB40,SWAN40
PEMB40,WALH40
PENN20,PENN4A
PENN20,PENN4B
PENT40,WYLF40
PENT40,YWER4A
PERS1R,PERS20
PERS1R,WIOW1Q
PERS1R,WIOW1R
PEWO21,PEWO2B
BRAC1R,ERRO10
PEWO22,PEWO2A
PEWO2A,PEWO40
PEWO2A,WASF2A
PEWO2B,PEWO40
PEWO2B,WASF2B
PEWO40,QUER4A
PEWO40,QUER4B
PITS20,TEMP20
PITS20,WIBA20
POOB2Q,SHRU2Q
POOB2Q,SMEA20
POOB2R,SHRU2R
POOB2R,SMEA20
PORA1Q,ANSU10
BRAE10,GOVA1Q
BRAE10,PAIS1Q
PORD2Q,WGEO2Q
PORD2R,WGEO2R
QUOI10,QUOI1Q
RANN1Q,TUMB1Q
RANN1R,TUMB1R
BRAE1G,GOVA1R
BRAE1G,BRAP10
RASS40,WALH40
RATS2A,RATS40
RATS40,STAY4A
RATS40,WILE40
RAVE2Q,WISH20
RAVE2R,WISH20
RAYL40,TILB4A
REBR20,TOTE20
REDH10,WFIE10
BRAI4A,RAYL40
BRAI4A,BRFO40
ROCH20,ROCH4A
ROCH20,STAL20
ROCH20,WHGA20
RYEH40,WALX4A
RYEH4A,WALX4B
SAEN20,SAES20
BRAI4B,PELH40
BRAI4B,RAYL40
SEAB40,WHSO4A
SFEG1Q,SFER10
SFEG1R,SFER10
SFEM1Q,SFER10
ALNE1Q,MOTA1Q
BRAP10,ERSK1Q
BRAP10,ERSK1R
BRAP10,PAIS1R
SFEM1R,SFER10
BRAW20,ELLA20
BRAW20,KIRK20
BRAW20,MONF20
BRAW20,BRAW4A
SJOW20,SJOW40
SJOW20,TOTW20
SJOW2A,SJOW40
SJOW2A,WISD20_EPN
SJOW2B,SJOW40
SJOW2B,WISD20_EPN
SLOY10,SLOY1T
SLOY10,GARB1S
BRAW4A,PADI40
SMEA10,SMEA20
SMEA20,SMEA4R
SMEA4Q,STHA40
SMEA4Q,TORN40
SMEA4R,CRYR40
SPEN20,STEW20
SPLN40,WALP40_EME
SSHI20,TYNE2A
SSHI20,WBOL20
BREC10,DENS1Q
BREC10,FIDD1B
BREC10,BRID1Q
BREC10,BRID1R
STAL20,STAL4A
STAY40,STAY4A
STEW20,STEW2A
STEW20,STEW4A
STEW20,STEW4B
STEW4A,STEW4C
STEW4B,STEW4D
BRED20,MACC20
BRED20,SMAN20
BRED20,STAL20
STHA20,STHA40
STHA20,WISH20
STHA40,COAL40
STIR1Q,STIR1S
STIR1R,STIR1T
STIR1R,WFIE10
STLE10,WIYH10
STRB20,GORW20
BRFO40,NORW40
BRFO40,SIZE40
STSB40,STSB4A
STWB4A,STEW4C
STWB4B,STEW4D
SUND40,WYMO40
SWAN20_SPM,SWAN20_SWA
SWAN20_SPM,SWAN4A
SWAN20_SPM,SWAN4B
SWAN40,SWAN4A
SWAN40,SWAN4B
TEAL10,TEAL20
TEAL20,WFIB20
TEAL20,GLRB20
TEMP20,WIBA20
THOM20,THOM40
THOM20,WMEL20
THUR20,THUR2A
THUR2A,WMEL20
TILB20,TILB4A
TILB20,WARL20
TILB20,TILB40
BRIM2A_EPN,TOTE20
BRIM2A_EPN,BRIM2A_LPN
BRIM2A_EPN,WALX20
TONG10,TONG1Q
TORN10,TORN40
TORN40,CRYR40
TRAW20,TRAW40
TRAW40,TREU4A
TRAW40,TREU4B
TRAW40,YGAR4A
TREM20,USKM2A
TYNE20,WBOL20
USKM2A,WHSO20
ALNE1R,MOTA1R
BRIM2B_EPN,TOTW20
BRIM2B_EPN,WALX20
BRIM2B_EPN,BRIM2B_LPN
USKM2B,USKM2C
USKM2B,USKM2D
USKM2B,USKM2E
USKM2B,WHSO20
USKM2D,WHSO20
USKM2E,WHSO20
WALP40_EME,WALP40_EPN
WALP40_EME,SUTB4A
WALX20,WALX4A
WALX20,WALX4B
WFIB20,WFIE20
WFIE10,WFIE20
BRIM2C_EPN,TOTE20
BRIM2C_EPN,WALX20
BRIM2C_EPN,BRIM2C_LPN
WHAM40,WHAM4A
WHAM40,WHAM4B
WHAM40,HACK40
WHSO20,WHSO2A
WHSO20,WHSO2B
WHSO20,WHSO4A
WHTB1S,WHTL1S
WHTB1T,WHTL1T
BRIM2D,TOTW20
BRIM2D,WALX20
WILE20,WILE40
WIMB20,WISD2B
WIOW1Q,WOHI1Q
WIOW1R,WOHI1R
WISD20_EPN,WISD20_LPN
WISD20_EPN,WISD20_SEP
WISD20_EPN,WISD2A
WISD20_EPN,WISD2B
BRIN20,CHTE20
BRIN20,JORD20
BRIN20,NORL2A
BRIN20,TEMP20
BRIN20,THUR20
BRIN20,TINP2A
BRIN20,TINP2B
BRIN20,BRIN40
WISH10,WISH20
WIYH10,WIYH20
WIYH20,WIYH4Q
WWEY20,WWEY4A
WWEY20,WWEY4B
BRIN2M,BRIN40
WWEY2A,WWEY4B
YGAR4A,YWER4A
BRIN40,FENW4A
BRIN40,THOM40
BLYT4A,STEW4C
BLYT4B,STEW4D
COAL40,COAL10
BRLE40,DIDC40
BRLE40,FLEE40
BRLE40,MELK40_SEP
BRLE40,WWEY4A
BRLE40,WWEY4B
GRNA40,HAKB4B
DALM10,SANX1Q
DALM10,SANX1R
DALM10,CATY1Q
DALM10,CATY1R
BROA1Q,EDIN10
BROA1Q,QUOI1Q
ELVA2Q,CLYN2Q
ELVA2R,CLYS2R
FASN1Q,BEAU10
ALVE4A,INDQ40
ALVE4A,TAUN4A
BROR10,BROR1Q
MAHI10,AREC10
GRIF1T,ABNE10
BROR1Q,DUBE1Q
BROR1Q,SHIN10
BEAU10,BEAU20
BEAU20,FOYE20
BROX1Q,CURR10
BROX1R,CURR10
BRWA2A,HINP20
BRWA2B,HINP20
BUMU10,CHAR10
BUMU10,GRIF1S
BURW40,PELH40
BURW40,WALP40_EME
BUSB20,GIFF2Q
BUSB20,GIFF2R
BUSB20,NEIL20
BUSB20,STHA20
BUSH20,DRAK20
BUSH20,PENN20
BUSH20,WIEN2B
ALVE4B,INDQ40
ALVE4B,TAUN4B
BUST20,DRAK20
BUST20,NECH20
CAAD1Q,PORA1Q
CAAD1R,PORA1R
CAFA1Q,KEOO10
CANT40,CLEV4A
CANT40,KEMS40
CANT40,SELL40
CAPE20,CAPE4A
CAPE20,CAPE4B
CAPE4A,DEES40
CAPE4A,FROD40
CAPE4B,DEES40
CAPE4B,FROD40
CARE20,COWB2A
CARE20,USKM2B
CARR20,CARR4A
CARR20,CARR4B
CARR20,SMAN20
