SHRE4B,SHRE4A
SING40,KINO40
SING40,NFLE40
SIZE10,LEIS10
SIZE40,SIZE10
SIZE40,SIZE10
SIZE40,SIZE10
SIZE40,SIZE10
SJOW2A,WISD20_EPN
SJOW2B,WISD20_EPN
SJOW40,SJOW20
SJOW40,SJOW20
SJOW40,SJOW2A
SJOW40,SJOW2B
SLOY10,GARB1Q
SLOY10,GARB1R
SLOY10,GARB1S
SLOY10,GARB1T
SLOY10,INVR10
SLOY10,SLOY1L
SLOY10,SLOY1M
SLOY10,SLOY1N
SLOY10,SLOY1P
SLOY10,SLOY1T
SMEA20,SMEA10
SMEA4Q,STHA40
SMEA4Q,TORN40
SMEA4R,SMEA20
SPEN40,STEW40
SPEN40,STEW40
SPLN40,WALP40_EME
SSHI20,TYNE2A
SSHI20,WBOL20
STAH4A,HAMB4A
STAH4B,HAMB4B
STAL40,STAL20
STAL40,STSB4A
STAL40,THOM40
STAY4A,STAY40
STEW2A,STEW20
STEW40,STEW20
STEW40,STEW20
STHA40,STHA2A
STHA40,STHA2B
STIR1Q,BONN10
STIR1Q,STIR1S
STIR1R,BONN10
STIR1R,STIR1T
STIR1R,WFIE1A
STLE10_SPD,GARB1R
STLE10_SPD,STLE10_SHEPD
STLE10_SPD,WIYH10
STSB4A,STSB40
SUND40,WYMO40
SWAN20_SPM,SWAN20_SWA
SWAN40,PEMB40
SWAN40,PEMB40
SWAN40,SWAN4A
SWAN40,SWAN4B
SWAN4A,SWAN20_SPM
SWAN4B,SWAN20_SPM
TARL1Q,FOGG1Q
TARL1R,FOGG1R
TAYN1R,FERO1S
TEAL10,BIHI1Q
TEAL10,BIHI1R
TEAL20,GLRB20
TEAL20,KINB2R
TEAL20,TEAL10
TEAL20,TEAL10
TEAL20,TEAL10
TEAL20,WFIB20
TEMP20,WIBA20
THOM20,WMEL20
THOM20,WMEL20
THOM40,THOM20
THOM40,THOM20
THUR2A,THUR20
THUR2A,WMEL20
TILB20,WARL20
TILB20,WARL20
TILB40,TILB4B
TILB4A,TILB20
TILB4A,TILB40
TILB4B,TILB20
TONG10,TONG1Q
TORN40,TORN10
TORN40,TORN10
TRAW40,TRAW20
TRAW40,TRAW20
TRAW40,TREU4A
TRAW40,TREU4B
TREM20,USKM2A
TYNE20,WBOL20
USKM20,USKM2A
USKM20,USKM2B
USKM20,WHSO20
USKM20,WHSO20
USKM2A,WHSO20
USKM2B,WHSO20
WALP40_EME,WALP40_EPN
WALX4A,WALX20
WALX4A,WALX20
WALX4B,WALX20
WALX4B,WALX20
WFIB20,WFIE20
WFIE20,WFIE1A
WFIE20,WFIE1B
WHAM4A,WHAM40
WHAM4B,WHAM40
WHSO20,WHSO2A
WHSO20,WHSO2B
WHSO40,WHSO20
WHSO40,WHSO4A
WHTL1S,WHTB1S
WHTL1T,WHTB1T
WILE40,WILE20
WILE40,WILE20
WIMB20,WISD2B
WIOW1Q,WOHI1Q
WIOW1R,WOHI1R
WISD20_EPN,WISD20_LPN
WISD20_EPN,WISD20_SEP
WISD20_EPN,WISD2A
WISD20_EPN,WISD2B
WISH10,WISH20
WISH20,STHA2A
WIYH20,WIYH10
WIYH20,WIYH10
WIYH20,WIYH10
WIYH20,WIYH2R
WIYH20,WIYH4Q
WWEY4A,WWEY20
WWEY4A,WWEY20
WWEY4B,WWEY20
WWEY4B,WWEY2A
FERO10,FERO1S
COAL10,ANDE10
LINM1Q,BLKX10
MARG10,BLCW10
MARG10,KEOO10
HAKB1B,HARK10
MYBS1Q,THSO1R
MYBS1R,THSO1Q
HAWI10,HAWI1B
KINT20,KINB2Q
PEMB40,WALH40
WISH20,HARB20
HARB20,KAIM20
HARB10,HLAW10
HARB20,HARB10
KNOC20,BERB20
BLHI20,BERB20
KINT20,FETT20
KINT20,FETT20
TEAL20,FETT20
FETT20,FETT10
STRW11,STRW10
STRW20,STRW11
STRW12,STRW10
STRW20,STRW12
INNE10,INNE1R
BARK40,LAKE4A
BARK40,LAKE4B
SJOW20,TOTW20
SJOW20,TOTW20
